Data from HR4D30811__7__00007.txt Node

Date: Fri Jan 26 16:32:22 MST 2024
User: Brock
Spectrometer: HR4D3081
Trigger mode: 4
Integration Time (sec): 8.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
197.25	-1308.38
197.385	-1308.38
197.519	-1308.38
197.653	-1219.38
197.787	200.62
197.922	-168.38
198.056	85.62
198.19	-0.38
198.324	12.62
198.459	-199.38
198.593	422.62
198.727	-5.38
198.861	-117.38
198.996	208.62
199.13	-261.38
199.264	-193.38
199.398	-76.38
199.533	292.62
199.667	90.62
199.801	-61.38
199.935	-288.38
200.07	-28.38
200.204	22.62
200.338	-178.38
200.472	-168.38
200.606	-323.38
200.741	-157.38
200.875	-131.38
201.009	-120.38
201.143	-236.38
201.277	82.62
201.412	92.62
201.546	222.62
201.68	131.62
201.814	-171.38
201.948	82.62
202.082	-67.38
202.217	-330.38
202.351	-93.38
202.485	-52.38
202.619	-269.38
202.753	-348.38
202.887	311.62
203.021	127.62
203.156	225.62
203.29	68.62
203.424	-38.38
203.558	-178.38
203.692	-75.38
203.826	-286.38
203.96	-121.38
204.094	149.62
204.229	-171.38
204.363	-197.38
204.497	-322.38
204.631	-318.38
204.765	-200.38
204.899	-116.38
205.033	-167.38
205.167	-204.38
205.301	-14.38
205.435	-314.38
205.569	-81.38
205.704	-84.38
205.838	-300.38
205.972	-135.38
206.106	518.62
206.24	-151.38
206.374	-220.38
206.508	13.62
206.642	23.62
206.776	-101.38
206.91	161.62
207.044	19.62
207.178	131.62
207.312	-8.38
207.446	-151.38
207.58	-140.38
207.714	-273.38
207.848	135.62
207.982	-371.38
208.116	47.62
208.25	-251.38
208.384	-158.38
208.518	-165.38
208.652	-240.38
208.786	-250.38
208.92	187.62
209.054	-28.38
209.188	-266.38
209.322	-140.38
209.456	-103.38
209.59	-273.38
209.724	-69.38
209.858	-37.38
209.992	-82.38
210.126	-175.38
210.26	-145.38
210.394	-40.38
210.528	-13.38
210.662	-203.38
210.796	-156.38
210.929	116.62
211.063	-1.38
211.197	-80.38
211.331	-18.38
211.465	-196.38
211.599	98.62
211.733	104.62
211.867	-178.38
212.001	-181.38
212.135	-51.38
212.269	-230.38
212.402	-223.38
212.536	89.62
212.67	-128.38
212.804	-220.38
212.938	40.62
213.072	-187.38
213.206	-73.38
213.34	-177.38
213.473	-126.38
213.607	105.62
213.741	-262.38
213.875	-305.38
214.009	-236.38
214.143	-153.38
214.277	-147.38
214.41	-237.38
214.544	217.62
214.678	140.62
214.812	291.62
214.946	-271.38
215.08	-175.38
215.213	-214.38
215.347	-114.38
215.481	-87.38
215.615	-331.38
